group,ligand_id,system,mode,affinity_kcal_mol,rmsd_lb,rmsd_ub,min_distance_to_key_residues_A,n_contacted_key_residues_4A,contacted_key_residues_4A,n_near_key_residues_6A,near_key_residues_6A,n_contacted_chains_4A,n_near_chains_6A,composite_score,pose_file
candidate,15.2,40chol,4,-5.253,2.676,4.273,2.466,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.913,C:\TRKB_WP2\docking\results_batch\40chol\15.2_40chol_out.pdbqt
candidate,15.2,40chol,5,-5.176,2.856,5.5,2.481,2,TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,1,2,14.032,C:\TRKB_WP2\docking\results_batch\40chol\15.2_40chol_out.pdbqt
candidate,15.2,40chol,6,-5.096,2.322,4.198,2.683,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.291,C:\TRKB_WP2\docking\results_batch\40chol\15.2_40chol_out.pdbqt
candidate,15.2,40chol,7,-5.031,2.631,5.328,2.447,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,11.097,C:\TRKB_WP2\docking\results_batch\40chol\15.2_40chol_out.pdbqt
candidate,15.2,40chol,8,-5.019,1.724,3.22,2.802,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.178,C:\TRKB_WP2\docking\results_batch\40chol\15.2_40chol_out.pdbqt
candidate,15.2,40chol,9,-5.004,1.372,2.103,2.724,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.787,C:\TRKB_WP2\docking\results_batch\40chol\15.2_40chol_out.pdbqt
candidate,15.2,40chol,10,-4.964,3.179,5.981,2.547,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.2,C:\TRKB_WP2\docking\results_batch\40chol\15.2_40chol_out.pdbqt
candidate,16.1,40chol,1,-5.544,0.0,0.0,2.748,2,TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,1,2,14.32,C:\TRKB_WP2\docking\results_batch\40chol\16.1_40chol_out.pdbqt
candidate,16.1,40chol,2,-5.497,3.298,6.083,2.816,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.052,C:\TRKB_WP2\docking\results_batch\40chol\16.1_40chol_out.pdbqt
candidate,16.1,40chol,3,-5.493,3.472,5.82,2.811,1,TYR13_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.25,C:\TRKB_WP2\docking\results_batch\40chol\16.1_40chol_out.pdbqt
candidate,16.1,40chol,4,-5.241,2.975,5.849,2.844,1,TYR13_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,11.988,C:\TRKB_WP2\docking\results_batch\40chol\16.1_40chol_out.pdbqt
candidate,16.1,40chol,5,-5.119,2.552,4.201,3.175,1,TYR13_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,11.766,C:\TRKB_WP2\docking\results_batch\40chol\16.1_40chol_out.pdbqt
candidate,16.1,40chol,6,-5.009,2.411,5.361,2.661,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.611,C:\TRKB_WP2\docking\results_batch\40chol\16.1_40chol_out.pdbqt
candidate,16.1,40chol,7,-4.936,13.65,15.129,1.916,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.961,C:\TRKB_WP2\docking\results_batch\40chol\16.1_40chol_out.pdbqt
candidate,16.1,40chol,8,-4.868,2.296,4.965,2.899,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,14.998,C:\TRKB_WP2\docking\results_batch\40chol\16.1_40chol_out.pdbqt
candidate,16.1,40chol,9,-4.73,3.035,5.734,2.806,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,14.888,C:\TRKB_WP2\docking\results_batch\40chol\16.1_40chol_out.pdbqt
candidate,16.1,40chol,10,-4.552,17.078,20.006,2.8,2,SER20_chainA;VAL17_chainB,3,SER20_chainA;SER20_chainB;VAL17_chainB,2,2,13.312,C:\TRKB_WP2\docking\results_batch\40chol\16.1_40chol_out.pdbqt
candidate,16.2,40chol,1,-5.443,0.0,0.0,2.662,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.644,C:\TRKB_WP2\docking\results_batch\40chol\16.2_40chol_out.pdbqt
candidate,16.2,40chol,2,-5.405,2.427,4.314,2.329,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,11.506,C:\TRKB_WP2\docking\results_batch\40chol\16.2_40chol_out.pdbqt
candidate,16.2,40chol,3,-5.357,0.805,1.754,2.624,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.57,C:\TRKB_WP2\docking\results_batch\40chol\16.2_40chol_out.pdbqt
candidate,16.2,40chol,4,-5.256,2.646,4.847,2.38,2,TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,1,2,14.142,C:\TRKB_WP2\docking\results_batch\40chol\16.2_40chol_out.pdbqt
candidate,16.2,40chol,5,-5.248,2.801,5.412,2.365,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.538,C:\TRKB_WP2\docking\results_batch\40chol\16.2_40chol_out.pdbqt
candidate,16.2,40chol,6,-4.94,3.329,6.078,2.711,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.127,C:\TRKB_WP2\docking\results_batch\40chol\16.2_40chol_out.pdbqt
candidate,16.2,40chol,7,-4.598,2.221,4.583,2.764,2,TYR13_chainA;VAL17_chainA,4,TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,1,2,12.769,C:\TRKB_WP2\docking\results_batch\40chol\16.2_40chol_out.pdbqt
candidate,16.2,40chol,8,-4.521,2.746,6.004,2.584,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.546,C:\TRKB_WP2\docking\results_batch\40chol\16.2_40chol_out.pdbqt
candidate,16.2,40chol,9,-4.389,2.469,4.909,2.754,2,TYR13_chainA;VAL17_chainA,4,TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,1,2,12.563,C:\TRKB_WP2\docking\results_batch\40chol\16.2_40chol_out.pdbqt
candidate,16.2,40chol,10,-4.373,2.68,4.412,2.812,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.129,C:\TRKB_WP2\docking\results_batch\40chol\16.2_40chol_out.pdbqt
candidate,16.3,40chol,1,-5.466,0.0,0.0,2.489,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.719,C:\TRKB_WP2\docking\results_batch\40chol\16.3_40chol_out.pdbqt
candidate,16.3,40chol,2,-5.309,2.388,5.502,2.723,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,16.092,C:\TRKB_WP2\docking\results_batch\40chol\16.3_40chol_out.pdbqt
candidate,16.3,40chol,3,-5.304,3.252,6.141,2.216,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.639,C:\TRKB_WP2\docking\results_batch\40chol\16.3_40chol_out.pdbqt
candidate,16.3,40chol,4,-5.274,2.68,4.904,2.543,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,2,2,15.511,C:\TRKB_WP2\docking\results_batch\40chol\16.3_40chol_out.pdbqt
candidate,16.3,40chol,5,-5.028,2.787,4.966,2.605,1,TYR13_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.446,C:\TRKB_WP2\docking\results_batch\40chol\16.3_40chol_out.pdbqt
candidate,16.3,40chol,6,-4.91,2.941,4.319,2.894,1,TYR13_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.242,C:\TRKB_WP2\docking\results_batch\40chol\16.3_40chol_out.pdbqt
candidate,16.3,40chol,7,-4.886,2.639,5.323,2.609,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.503,C:\TRKB_WP2\docking\results_batch\40chol\16.3_40chol_out.pdbqt
candidate,16.3,40chol,8,-4.834,2.534,5.59,2.829,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.385,C:\TRKB_WP2\docking\results_batch\40chol\16.3_40chol_out.pdbqt
candidate,16.3,40chol,9,-4.798,2.546,5.664,2.726,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.58,C:\TRKB_WP2\docking\results_batch\40chol\16.3_40chol_out.pdbqt
candidate,16.3,40chol,10,-4.734,1.072,2.011,2.967,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.244,C:\TRKB_WP2\docking\results_batch\40chol\16.3_40chol_out.pdbqt
candidate,16.4,40chol,1,-5.789,0.0,0.0,2.721,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.373,C:\TRKB_WP2\docking\results_batch\40chol\16.4_40chol_out.pdbqt
candidate,16.4,40chol,2,-5.655,0.919,1.733,2.771,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.224,C:\TRKB_WP2\docking\results_batch\40chol\16.4_40chol_out.pdbqt
candidate,16.4,40chol,3,-5.572,1.842,2.531,2.825,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.124,C:\TRKB_WP2\docking\results_batch\40chol\16.4_40chol_out.pdbqt
candidate,16.4,40chol,4,-5.278,3.033,6.183,3.004,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.377,C:\TRKB_WP2\docking\results_batch\40chol\16.4_40chol_out.pdbqt
candidate,16.4,40chol,5,-5.191,2.598,3.679,2.712,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.377,C:\TRKB_WP2\docking\results_batch\40chol\16.4_40chol_out.pdbqt
candidate,16.4,40chol,6,-5.132,3.006,5.71,2.458,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.995,C:\TRKB_WP2\docking\results_batch\40chol\16.4_40chol_out.pdbqt
candidate,16.4,40chol,7,-5.097,3.12,6.087,2.661,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.299,C:\TRKB_WP2\docking\results_batch\40chol\16.4_40chol_out.pdbqt
candidate,16.4,40chol,8,-4.812,2.446,3.327,2.562,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,1,2,13.043,C:\TRKB_WP2\docking\results_batch\40chol\16.4_40chol_out.pdbqt
candidate,16.4,40chol,9,-4.799,4.372,7.108,2.492,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.051,C:\TRKB_WP2\docking\results_batch\40chol\16.4_40chol_out.pdbqt
candidate,16.4,40chol,10,-4.641,3.494,6.308,2.409,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.918,C:\TRKB_WP2\docking\results_batch\40chol\16.4_40chol_out.pdbqt
candidate,17.1,40chol,1,-6.129,0.0,0.0,2.661,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,12.131,C:\TRKB_WP2\docking\results_batch\40chol\17.1_40chol_out.pdbqt
candidate,17.1,40chol,2,-6.096,1.768,3.662,2.657,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,14.299,C:\TRKB_WP2\docking\results_batch\40chol\17.1_40chol_out.pdbqt
candidate,17.1,40chol,3,-6.049,1.602,2.976,2.646,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.655,C:\TRKB_WP2\docking\results_batch\40chol\17.1_40chol_out.pdbqt
candidate,17.1,40chol,4,-5.984,1.576,3.005,2.842,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,16.731,C:\TRKB_WP2\docking\results_batch\40chol\17.1_40chol_out.pdbqt
candidate,17.1,40chol,5,-5.969,2.423,5.389,2.956,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,14.082,C:\TRKB_WP2\docking\results_batch\40chol\17.1_40chol_out.pdbqt
candidate,17.1,40chol,6,-5.704,2.777,5.811,2.669,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.903,C:\TRKB_WP2\docking\results_batch\40chol\17.1_40chol_out.pdbqt
candidate,17.1,40chol,7,-5.566,3.095,5.835,1.988,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,16.57,C:\TRKB_WP2\docking\results_batch\40chol\17.1_40chol_out.pdbqt
candidate,17.1,40chol,8,-5.543,2.194,4.155,2.714,2,TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,1,2,14.329,C:\TRKB_WP2\docking\results_batch\40chol\17.1_40chol_out.pdbqt
candidate,17.1,40chol,9,-5.511,2.511,4.283,2.925,2,TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,1,2,14.233,C:\TRKB_WP2\docking\results_batch\40chol\17.1_40chol_out.pdbqt
candidate,17.1,40chol,10,-5.484,13.834,15.362,2.673,2,TYR13_chainB;VAL17_chainB,3,SER20_chainA;TYR13_chainB;VAL17_chainB,1,2,13.082,C:\TRKB_WP2\docking\results_batch\40chol\17.1_40chol_out.pdbqt
candidate,17.2,40chol,1,-5.915,0.0,0.0,2.515,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,14.16,C:\TRKB_WP2\docking\results_batch\40chol\17.2_40chol_out.pdbqt
candidate,17.2,40chol,2,-5.785,1.618,2.186,2.599,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,16.605,C:\TRKB_WP2\docking\results_batch\40chol\17.2_40chol_out.pdbqt
candidate,17.2,40chol,3,-5.709,2.485,5.59,2.407,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.987,C:\TRKB_WP2\docking\results_batch\40chol\17.2_40chol_out.pdbqt
candidate,17.2,40chol,4,-5.653,2.576,5.608,2.266,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.373,C:\TRKB_WP2\docking\results_batch\40chol\17.2_40chol_out.pdbqt
candidate,17.2,40chol,5,-5.643,1.856,3.015,2.946,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.759,C:\TRKB_WP2\docking\results_batch\40chol\17.2_40chol_out.pdbqt
candidate,17.2,40chol,6,-5.515,2.258,4.904,2.728,1,TYR13_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.897,C:\TRKB_WP2\docking\results_batch\40chol\17.2_40chol_out.pdbqt
candidate,17.2,40chol,7,-5.492,1.186,2.229,2.911,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,16.219,C:\TRKB_WP2\docking\results_batch\40chol\17.2_40chol_out.pdbqt
candidate,17.2,40chol,8,-5.484,2.494,4.549,2.863,1,TYR13_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.825,C:\TRKB_WP2\docking\results_batch\40chol\17.2_40chol_out.pdbqt
candidate,17.2,40chol,9,-5.376,2.406,5.733,2.155,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.129,C:\TRKB_WP2\docking\results_batch\40chol\17.2_40chol_out.pdbqt
candidate,17.2,40chol,10,-5.37,2.681,5.596,2.759,1,TYR13_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.542,C:\TRKB_WP2\docking\results_batch\40chol\17.2_40chol_out.pdbqt
candidate,17.3,40chol,1,-5.82,0.0,0.0,2.151,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,14.175,C:\TRKB_WP2\docking\results_batch\40chol\17.3_40chol_out.pdbqt
candidate,17.3,40chol,2,-5.719,2.428,5.45,2.902,2,TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,1,2,14.448,C:\TRKB_WP2\docking\results_batch\40chol\17.3_40chol_out.pdbqt
candidate,17.3,40chol,3,-5.59,1.811,3.002,2.466,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,11.65,C:\TRKB_WP2\docking\results_batch\40chol\17.3_40chol_out.pdbqt
candidate,17.3,40chol,4,-5.557,3.023,6.027,2.382,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.842,C:\TRKB_WP2\docking\results_batch\40chol\17.3_40chol_out.pdbqt
candidate,17.3,40chol,5,-5.462,1.99,2.656,2.7,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.052,C:\TRKB_WP2\docking\results_batch\40chol\17.3_40chol_out.pdbqt
candidate,17.3,40chol,6,-5.429,2.161,3.497,2.75,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.604,C:\TRKB_WP2\docking\results_batch\40chol\17.3_40chol_out.pdbqt
candidate,17.3,40chol,7,-5.316,2.126,4.19,2.528,2,TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,1,2,14.158,C:\TRKB_WP2\docking\results_batch\40chol\17.3_40chol_out.pdbqt
candidate,17.3,40chol,8,-5.286,2.833,5.688,2.424,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,16.159,C:\TRKB_WP2\docking\results_batch\40chol\17.3_40chol_out.pdbqt
candidate,17.3,40chol,9,-5.09,2.514,5.535,3.12,1,TYR13_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,11.754,C:\TRKB_WP2\docking\results_batch\40chol\17.3_40chol_out.pdbqt
candidate,17.3,40chol,10,-4.994,1.659,3.251,1.661,1,TYR13_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.096,C:\TRKB_WP2\docking\results_batch\40chol\17.3_40chol_out.pdbqt
candidate,17.4,40chol,1,-5.807,0.0,0.0,2.302,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.516,C:\TRKB_WP2\docking\results_batch\40chol\17.4_40chol_out.pdbqt
candidate,17.4,40chol,2,-5.579,1.067,2.434,2.703,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,11.568,C:\TRKB_WP2\docking\results_batch\40chol\17.4_40chol_out.pdbqt
candidate,17.4,40chol,3,-5.527,3.025,6.725,2.527,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,2,2,15.769,C:\TRKB_WP2\docking\results_batch\40chol\17.4_40chol_out.pdbqt
candidate,17.4,40chol,4,-5.522,1.669,2.574,2.404,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.801,C:\TRKB_WP2\docking\results_batch\40chol\17.4_40chol_out.pdbqt
candidate,17.4,40chol,5,-5.38,2.642,5.697,3.098,2,TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,1,2,14.051,C:\TRKB_WP2\docking\results_batch\40chol\17.4_40chol_out.pdbqt
candidate,17.4,40chol,6,-5.309,2.149,3.498,2.521,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.553,C:\TRKB_WP2\docking\results_batch\40chol\17.4_40chol_out.pdbqt
candidate,17.4,40chol,7,-5.25,1.599,2.858,2.415,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.925,C:\TRKB_WP2\docking\results_batch\40chol\17.4_40chol_out.pdbqt
candidate,17.4,40chol,8,-5.147,3.243,6.41,2.633,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.957,C:\TRKB_WP2\docking\results_batch\40chol\17.4_40chol_out.pdbqt
candidate,17.4,40chol,9,-5.083,13.935,15.54,2.452,2,TYR13_chainB;VAL17_chainB,3,SER20_chainA;TYR13_chainB;VAL17_chainB,1,2,12.747,C:\TRKB_WP2\docking\results_batch\40chol\17.4_40chol_out.pdbqt
candidate,17.4,40chol,10,-5.053,1.613,2.607,2.632,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.263,C:\TRKB_WP2\docking\results_batch\40chol\17.4_40chol_out.pdbqt
candidate,18.1,40chol,1,-5.703,0.0,0.0,2.953,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.217,C:\TRKB_WP2\docking\results_batch\40chol\18.1_40chol_out.pdbqt
candidate,18.1,40chol,2,-5.261,2.774,5.557,2.279,2,TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,1,2,14.177,C:\TRKB_WP2\docking\results_batch\40chol\18.1_40chol_out.pdbqt
candidate,18.1,40chol,3,-5.103,3.699,6.716,2.687,3,SER20_chainB;TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,14.697,C:\TRKB_WP2\docking\results_batch\40chol\18.1_40chol_out.pdbqt
candidate,18.1,40chol,4,-5.06,3.223,5.746,2.491,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.313,C:\TRKB_WP2\docking\results_batch\40chol\18.1_40chol_out.pdbqt
candidate,18.1,40chol,5,-4.956,3.41,5.759,2.85,1,TYR13_chainA,2,TYR13_chainA;TYR13_chainB,1,2,11.101,C:\TRKB_WP2\docking\results_batch\40chol\18.1_40chol_out.pdbqt
candidate,18.1,40chol,6,-4.925,2.418,4.904,2.904,1,TYR13_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.254,C:\TRKB_WP2\docking\results_batch\40chol\18.1_40chol_out.pdbqt
candidate,18.1,40chol,7,-4.842,13.215,14.924,2.454,2,TYR13_chainB;VAL17_chainB,3,SER20_chainA;TYR13_chainB;VAL17_chainB,1,2,12.506,C:\TRKB_WP2\docking\results_batch\40chol\18.1_40chol_out.pdbqt
candidate,18.1,40chol,8,-4.799,3.611,6.416,2.58,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.825,C:\TRKB_WP2\docking\results_batch\40chol\18.1_40chol_out.pdbqt
candidate,18.1,40chol,9,-4.791,3.23,6.012,2.876,1,TYR13_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,11.528,C:\TRKB_WP2\docking\results_batch\40chol\18.1_40chol_out.pdbqt
candidate,18.1,40chol,10,-4.757,14.926,17.05,2.579,2,SER20_chainA;VAL17_chainB,3,SER20_chainA;TYR13_chainB;VAL17_chainB,2,2,13.583,C:\TRKB_WP2\docking\results_batch\40chol\18.1_40chol_out.pdbqt
candidate,18.2,40chol,1,-6.491,0.0,0.0,2.787,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,14.055,C:\TRKB_WP2\docking\results_batch\40chol\18.2_40chol_out.pdbqt
candidate,18.2,40chol,2,-6.342,1.536,2.261,2.794,1,TYR13_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.104,C:\TRKB_WP2\docking\results_batch\40chol\18.2_40chol_out.pdbqt
candidate,18.2,40chol,3,-6.297,2.613,5.555,2.765,1,TYR13_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.067,C:\TRKB_WP2\docking\results_batch\40chol\18.2_40chol_out.pdbqt
candidate,18.2,40chol,4,-6.005,1.432,2.051,2.938,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.524,C:\TRKB_WP2\docking\results_batch\40chol\18.2_40chol_out.pdbqt
candidate,18.2,40chol,5,-5.784,3.248,6.462,2.323,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.487,C:\TRKB_WP2\docking\results_batch\40chol\18.2_40chol_out.pdbqt
candidate,18.2,40chol,6,-5.756,3.362,4.754,2.539,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.994,C:\TRKB_WP2\docking\results_batch\40chol\18.2_40chol_out.pdbqt
